cc,pc,place_name,admin_name1,admin_code1,admin_name2,admin_code2,admin_name3,admin_code3,latitude,longitude,accuracy
JP,962-0001,Morijuku,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4037,140.2679,1
JP,962-0002,Shonindan,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4037,140.2679,1
JP,962-0003,Iwasemori,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4037,140.2679,1
JP,962-0004,Nakayama,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2934,140.317,4
JP,962-0005,Dai,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3134,140.3121,4
JP,962-0006,Yamaderamichi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4037,140.2679,1
JP,962-0007,Shimojukumachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4037,140.2679,1
JP,962-0011,Sakanoemachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0012,Jimbamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0013,Okahigashimachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0014,Nishikawamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0015,Hinatamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0016,Nishidamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0017,Nishinochimachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0021,Tatetorimachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0022,Marutamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0023,Daikokucho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0024,Inarimachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0025,Hachimanyama,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0026,Iwasaki,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0027,Horisokomachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0028,Chabatakemachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0031,Kagenumamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0032,Obukuromachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0033,Iwasaku,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0034,Ichiridan,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0035,Samidare,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0036,Serizawamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3259,140.30100000000002,1
JP,962-0041,Yokoyamacho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2655,140.3129,1
JP,962-0042,Ina,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2655,140.3129,1
JP,962-0043,Iwabuchi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2655,140.3129,1
JP,962-0044,Ikeshita,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2655,140.3129,1
JP,962-0045,Hodowara,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2528,140.3049,4
JP,962-0046,Izumida,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2655,140.3129,1
JP,962-0047,Matsuzuka,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2782,140.3208,4
JP,962-0051,Okkyu,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3086,140.3222,1
JP,962-0052,Nishikawa,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3086,140.3222,1
JP,962-0053,Oroshimachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3086,140.3222,1
JP,962-0054,Ushibukuromachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3086,140.3222,1
JP,962-0055,Shimmachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3086,140.3222,1
JP,962-0056,Okambara,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3086,140.3222,1
JP,962-0057,Fukuroda,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3134,140.3121,4
JP,962-0058,Ikenoshitacho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3086,140.3222,1
JP,962-0059,Yoshimine,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3038,140.3324,4
JP,962-0121,Yokota,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2762,140.2781,1
JP,962-0122,Kinosaki,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2762,140.2781,4
JP,962-0123,Yatano,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2762,140.2781,1
JP,962-0124,Hokotsuki,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2762,140.2781,1
JP,962-0125,Horigome,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2762,140.2781,1
JP,962-0126,Hananosato,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2762,140.2781,1
JP,962-0201,Shimo,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2902,140.2365,4
JP,962-0202,Konaka,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2902,140.2112,1
JP,962-0203,Naganuma,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2916,140.2165,4
JP,962-0204,Ebana,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2888,140.1805,4
JP,962-0205,Seishido,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2902,140.2112,1
JP,962-0211,Hinatamae.Hongo.Maeta),Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2902,140.2112,1
JP,962-0211,Taki(Akatsuchi.Ganda.Kitakubo.Shira,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2902,140.2112,1
JP,962-0301,Imaizumi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3249,140.2446,1
JP,962-0302,Hashirata,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3249,140.2446,1
JP,962-0303,Umeta,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3249,140.2446,1
JP,962-0304,Taki(Sonota),Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3249,140.2446,1
JP,962-0305,Moriya,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3249,140.2446,4
JP,962-0311,Yazawa,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4244,140.2224,1
JP,962-0312,Okubo,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2934,140.317,4
JP,962-0313,Kitayokota,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4244,140.2224,1
JP,962-0314,Fukawatarido,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4244,140.2224,1
JP,962-0315,Hatada,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4244,140.2224,1
JP,962-0401,Koyocho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3407,140.345,4
JP,962-0402,Niida,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3301,140.3229,4
JP,962-0403,Namegawa,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3336,140.3221,1
JP,962-0404,Tategaoka,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3301,140.2984,4
JP,962-0405,Kinosato,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3336,140.3221,1
JP,962-0406,Miyanomori,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3336,140.3221,1
JP,962-0711,Shioda,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2972,140.4287,4
JP,962-0712,Ogura,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2934,140.317,4
JP,962-0713,Kamioyamada,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3816,140.3595,1
JP,962-0714,Shimoyamada,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3816,140.3595,1
JP,962-0721,Ameda,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2515,140.453,1
JP,962-0722,Oguri,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2515,140.453,4
JP,962-0723,Mujinamori,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2515,140.453,1
JP,962-0724,Tanaka,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2515,140.453,1
JP,962-0725,Hiderida,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2515,140.453,1
JP,962-0726,Ichinoseki,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2515,140.453,1
JP,962-0727,Kosakuda,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2515,140.453,1
JP,962-0728,Nijinodai,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2515,140.453,1
JP,962-0801,Emochi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4088,140.41899999999998,1
JP,962-0802,Tsutsumi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2934,140.317,4
JP,962-0803,Furukawa,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2934,140.317,4
JP,962-0804,Nakasone,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4088,140.41899999999998,1
JP,962-0805,Kuzuremen,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4088,140.41899999999998,1
JP,962-0806,Shimojukumae,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4088,140.41899999999998,1
JP,962-0807,Sakaimen,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4088,140.41899999999998,1
JP,962-0811,Aobacho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0812,Hamao,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0813,Wada,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0814,Maedagawa,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0815,Botanen,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0816,Asahida,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0817,Minamiuwamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0818,Wadamichi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0821,Sakuragaoka,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0822,Higashisaku,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0823,Hanaoka,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0824,Shinden,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0825,Rokken,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0826,Hiromote,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0827,Terada,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0831,Hachimammachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0832,Motomachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0833,Umamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0834,Asahimachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0835,Sennichido,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0836,Namikicho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0837,Takakudasakai,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0838,Minamimachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0839,Omachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0841,Kamikitamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3969,140.3844,1
JP,962-0842,Miyazakicho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3969,140.3844,1
JP,962-0843,Ikegamicho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3969,140.3844,1
JP,962-0844,Higashimachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3969,140.3844,1
JP,962-0845,Nakamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.2934,140.317,4
JP,962-0846,Kajimachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3969,140.3844,1
JP,962-0847,Suwamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3969,140.3844,1
JP,962-0848,Kobodan,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.3969,140.3844,1
JP,962-0851,Nakajuku,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0852,Nakanomachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0853,Maekawa,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0854,Furuyashiki,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0855,Moriyatate,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0856,Kitamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0857,Chorokucho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0858,Sakaemachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0859,Tsukada,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0861,Furudate,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0862,Rokurobee,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0863,Midoricho,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0864,Kitauwamachi,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0865,Myoken,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0866,Kuriyasawa,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0867,Atagoyama,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,962-0868,Ashidatsuka,Fukushima Ken,8,Sukagawa Shi,2110958.0,,,37.4048,140.4075,1
JP,976-0000,Ikanikeisaiganaibaai,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7308,140.9127,1
JP,976-0001,Onodai,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7308,140.9127,1
JP,976-0002,Shiinoki,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7308,140.9127,1
JP,976-0003,Tsukanobe,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7308,140.9127,1
JP,976-0004,Chorouchi,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7308,140.9127,1
JP,976-0005,Koyo,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7308,140.9127,1
JP,976-0006,Ishigami,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7826,140.8764,4
JP,976-0007,Otsubo,Fukushima Ken,8,Soma Shi,2110975.0,,,37.8282,140.892,4
JP,976-0011,Niinuma,Fukushima Ken,8,Soma Shi,2110975.0,,,37.4264,140.4166,1
JP,976-0012,Kitakoizumi,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7826,140.8764,4
JP,976-0013,Koizumi,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7826,140.8764,4
JP,976-0014,Kitaiibuchi,Fukushima Ken,8,Soma Shi,2110975.0,,,37.4264,140.4166,1
JP,976-0015,Tsukanomachi,Fukushima Ken,8,Soma Shi,2110975.0,,,37.4264,140.4166,1
JP,976-0016,Okinochi,Fukushima Ken,8,Soma Shi,2110975.0,,,37.4264,140.4166,1
JP,976-0021,Haragama,Fukushima Ken,8,Soma Shi,2110975.0,,,37.8296,140.9522,4
JP,976-0022,Obama,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7826,140.8764,4
JP,976-0023,Wada,Fukushima Ken,8,Soma Shi,2110975.0,,,37.6952,140.7303,1
JP,976-0024,Motowaro,Fukushima Ken,8,Soma Shi,2110975.0,,,37.6952,140.7303,1
JP,976-0025,Iwanoko,Fukushima Ken,8,Soma Shi,2110975.0,,,37.6952,140.7303,1
JP,976-0026,Minamiiibuchi,Fukushima Ken,8,Soma Shi,2110975.0,,,37.6952,140.7303,1
JP,976-0031,Dozuki,Fukushima Ken,8,Soma Shi,2110975.0,,,37.3301,140.3229,1
JP,976-0032,Omagari,Fukushima Ken,8,Soma Shi,2110975.0,,,37.3301,140.3229,1
JP,976-0033,Niida,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7826,140.8764,4
JP,976-0034,Kashiwazaki,Fukushima Ken,8,Soma Shi,2110975.0,,,37.3301,140.3229,1
JP,976-0035,Hodota,Fukushima Ken,8,Soma Shi,2110975.0,,,37.3301,140.3229,1
JP,976-0036,Babano,Fukushima Ken,8,Soma Shi,2110975.0,,,37.3301,140.3229,1
JP,976-0037,Nakano,Fukushima Ken,8,Soma Shi,2110975.0,,,37.3301,140.3229,1
JP,976-0041,Nishiyama,Fukushima Ken,8,Soma Shi,2110975.0,,,37.8,140.9167,1
JP,976-0042,Nakamura,Fukushima Ken,8,Soma Shi,2110975.0,,,37.8,140.9167,4
JP,976-0051,Hatsuno,Fukushima Ken,8,Soma Shi,2110975.0,,,37.815,140.8984,1
JP,976-0052,Kuroki,Fukushima Ken,8,Soma Shi,2110975.0,,,37.815,140.8984,4
JP,976-0053,Ono,Fukushima Ken,8,Soma Shi,2110975.0,,,37.815,140.8984,1
JP,976-0151,Yamakami,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7826,140.8764,4
JP,976-0152,Awazu,Fukushima Ken,8,Soma Shi,2110975.0,,,37.5508,140.6879,1
JP,976-0153,Higashitamano,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7647,140.7396,4
JP,976-0154,Tamano,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7647,140.7396,4
JP,979-2501,Isobe,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7667,140.9833,4
JP,979-2511,Kabaniwa,Fukushima Ken,8,Soma Shi,2110975.0,,,37.5972,140.6924,1
JP,979-2512,Yunuki,Fukushima Ken,8,Soma Shi,2110975.0,,,37.5972,140.6924,1
JP,979-2521,Akagi,Fukushima Ken,8,Soma Shi,2110975.0,,,37.5972,140.6924,1
JP,979-2522,Nikkeshi,Fukushima Ken,8,Soma Shi,2110975.0,,,37.5972,140.6924,1
JP,979-2531,Tachiya,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7629,140.9226,4
JP,979-2532,Tomizawa,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7826,140.8764,4
JP,979-2533,Tsubota,Fukushima Ken,8,Soma Shi,2110975.0,,,37.6294,140.7258,1
JP,979-2541,Imada,Fukushima Ken,8,Soma Shi,2110975.0,,,37.3633,140.3346,1
JP,979-2542,Narita,Fukushima Ken,8,Soma Shi,2110975.0,,,37.7826,140.8764,4
JP,960-1600,Ikanikeisaiganaibaai,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6479,140.6534,1
JP,960-1631,Matsuzuka,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.7098,140.7739,4
JP,960-1632,Sekine,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6479,140.6534,1
JP,960-1633,Usuishi,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6968,140.6974,4
JP,960-1634,Nimaibashi,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.693000000000005,140.6776,4
JP,960-1635,Sugaya,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6781,140.7484,4
JP,960-1636,Maeta,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.722,140.6888,4
JP,960-1721,Iitoi,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6158,140.7272,1
JP,960-1722,Hiso,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6182,140.7074,4
JP,960-1723,Nagadoro,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6135,140.747,4
JP,960-1724,Warabidaira,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6158,140.7272,1
JP,960-1801,Kusano,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.7,140.75,4
JP,960-1802,Fukaya,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.7,140.75,1
JP,960-1803,Itamizawa,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.7,140.75,1
JP,960-1804,Sekisawa,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.7,140.75,1
JP,960-1811,Komiya,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6553,140.77100000000002,4
JP,960-1812,Ashihara,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.5424,140.4882,1
JP,960-1813,Yagisawa,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.6916,140.809,4
JP,960-1814,Okura,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.7098,140.7739,4
JP,960-1815,Sasu,Fukushima Ken,8,Soma Gun,2110976.0,Iitate Mura,7564.0,37.5424,140.4882,1
JP,979-2611,Komagamine,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.85,140.9167,4
JP,979-2700,Ikanikeisaiganaibaai,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.3735,140.7475,1
JP,979-2701,Rachikizaki,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.3735,140.7475,1
JP,979-2702,Yachigoya,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.8767,140.9053,4
JP,979-2703,Ogawa,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.7098,140.7739,4
JP,979-2704,Odohama,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.3735,140.7475,1
JP,979-2705,Imaizumi,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.3735,140.7475,1
JP,979-2706,Suginome,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.3735,140.7475,1
JP,979-2707,Mayumi,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.3735,140.7475,1
JP,979-2708,Fukuda,Fukushima Ken,8,Soma Gun,2110976.0,Shinchi Machi,7561.0,37.7098,140.7739,4
JP,961-0000,Ikanikeisaiganaibaai,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1539,140.237,1
JP,961-0001,Kotagawa,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.16,140.2549,4
JP,961-0002,Owada,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1539,140.237,1
JP,961-0003,Izumida,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1539,140.237,1
JP,961-0004,Kayane,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1418,140.2376,4
JP,961-0005,Toyochi,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1598,140.2185,4
JP,961-0011,Kutano,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2417,140.5739,1
JP,961-0012,Motonuma,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2417,140.5739,1
JP,961-0013,Funada,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2417,140.5739,1
JP,961-0014,Kariyado,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1223,140.2496,4
JP,961-0015,Tajima,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1217,140.2873,4
JP,961-0016,Itabashi,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1223,140.2496,4
JP,961-0017,Kurabeishi,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2417,140.5739,1
JP,961-0021,Sekibe,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2344,140.3899,1
JP,961-0022,Minamiikeshita,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2344,140.3899,1
JP,961-0023,Kameishi,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2344,140.3899,1
JP,961-0024,Shinnatsunashi,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2344,140.3899,1
JP,961-0025,Natsunashi,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2344,140.3899,1
JP,961-0026,Uenohara,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2344,140.3899,1
JP,961-0027,Jumonji,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.2344,140.3899,1
JP,961-0031,Michihigashi,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1369,140.4587,1
JP,961-0032,Ienomae,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1223,140.2496,4
JP,961-0033,Hachimanyama,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1369,140.4587,1
JP,961-0034,Yashikizoe,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1369,140.4587,1
JP,961-0035,Minamiienomae,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1369,140.4587,1
JP,961-0036,Urayama,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1369,140.4587,1
JP,961-0037,Shimmichi,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1369,140.4587,1
JP,961-0038,Hatajuku,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.0638,140.2262,4
JP,961-0039,Uenohara,Fukushima Ken,8,Shirakawa Shi,2111029.0,,,37.1369,140.4587,1
